incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName,contractAddress,tokenName,tokenSymbol,tokenDecimal,tokenID
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x291cd347074bded386b75b6cafa828bcdef988557560ccab1a47fff43111581a,13264416,1632164785,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27000000000000000000,45038,101239483137,45038,0xd0e30db0,deposit(),,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0xcbf517bd994fd6f7732f375acd8629a05963078029284846701f0a45034980a2,13264420,1632164819,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,34506,92977344032,29706,0xa9059cbb,"transfer(address _to, uint256 _value)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x8af5730d2a4f3e2eb3e229f79d7ce6b6ee946fd228f182c6c3a70651acb98669,13266510,1632192524,0xc25aea469bd01fe4f622741e1b87895564eb2081,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0,23720,60966151906,23720,0x00000000,buyAndFree22457070633(uint256 amount),,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x066f2970fee658c063bc8e909f1fbf6d583b62704aab022fbd060b1b17ffc99f,13266985,1632199304,0x00000000009a41862f3b2b0c688b7c0d1940511e,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0,33684,55036583518,22456,0x48656c6c,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x83c3ff56ae9cfdae1679abd69c0be9070fdaf646e04b23572e0bf3ecbbee961a,13267731,1632209144,0xf48914ff6d77d2ddfecc7435e6c1cf972493bdec,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0,32460,61426102041,21640,0x596f7572,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0xa934bbd7f240bc90eec6c3a7f0577277f039abc14dcff83c50e03f9a23c78e3f,13274126,1632294016,0xc25aea469bd01fe4f622741e1b87895564eb2081,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0,26600,39652536814,26600,0x00000000,buyAndFree22457070633(uint256 amount),,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0xa23dc9d618d48cc99c8c62c544fb0e4df09c30fe59d47dbc8f69e56cf7faa6ba,13278113,1632347641,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,36063,61811051603,30452,0x2e1a7d4d,withdraw(uint256 amount),,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0xa2850170d703921150cd22a7a8d65d6f73a10a24f41550333e462b368d2902a4,13278135,1632347921,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,48668,50289655509,48668,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0xc5a8cdf99855afc3e410c8de2569b8c1252c87f27de3c4894af97cd43de53807,13278142,1632348033,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0,297770,54518584192,200961,0x54e3f31b,simpleSwap(tuple data),,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x99ee2b0836123b708c61d5c5fb369e46782ea0ca30962ad8c60b05b1db62a1fe,13278150,1632348231,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe4b679400f0f267212d5d812b95f58c83243ee71,0,194406,76460175020,191871,0x38463cff,"burn(bytes _to, uint256 _amount)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x01e51a8a9a543c56cbd18f5881f708df615a118a949f49c605e0dc74ccb6b7f9,13278167,1632348381,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xee33902b81eb4b4a6988eb4ebbf7e9a72fd2e0b6,5000000000000000000000,21000,57133247667,21000,0x,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x20ec99a0932004ab6485f4068a669e0bbeae469a15e0e6f090acc9bed95cbfc0,13278200,1632348704,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe4b679400f0f267212d5d812b95f58c83243ee71,0,194406,41679591038,191871,0x38463cff,"burn(bytes _to, uint256 _amount)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x0d5ac9b77dde60ff8e3b1e3bcb9a0c15755c4e555f41f67945463586e03cca8d,13278214,1632348875,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xee33902b81eb4b4a6988eb4ebbf7e9a72fd2e0b6,3800000000000000000000,21000,48032624362,21000,0x,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x995930ce2c1e0300682bfe052fd9d520c4c40e8616406b263a2ed575f4d35234,13278236,1632349228,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe4b679400f0f267212d5d812b95f58c83243ee71,0,194406,66168335934,191871,0x38463cff,"burn(bytes _to, uint256 _amount)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x7bc6cc03894c0009f8430c21d505c23aa76a88be7fde2924786707acaa5d2c5a,13278286,1632349789,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe4b679400f0f267212d5d812b95f58c83243ee71,0,194406,50960037336,191871,0x38463cff,"burn(bytes _to, uint256 _amount)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x109af5d1126f5592e6689bbea485097c3f4c13fa7dcd847e0a5cb6113c9ba445,13278329,1632350315,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe4b679400f0f267212d5d812b95f58c83243ee71,0,194394,47454291316,187059,0x38463cff,"burn(bytes _to, uint256 _amount)",,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x3e0d910af036110c46088cd3e6cdbfbe31300008289167d4b59613a40a82da22,13278488,1632352388,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xee33902b81eb4b4a6988eb4ebbf7e9a72fd2e0b6,6501124866237558078,21000,99239849521,21000,0x,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,normal,0x1d68328d8ad1839c9e7ec35f68a098d3a42d46801fe3e13f53aa7e40c3025dca,13282008,1632400220,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,5000000000000000,207128,63000000000,21000,0x,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,internal,0x1faa95fa7a542b34563a387d63c1c61d89e4a5e30848567d1e097753b3f7713f,13264383,1632164332,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,9962779100000000000,188980,,0,,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,internal,0x3e25d185a72a62c9e0d6bfa58b7a917978674b8aa97ecce3f6caa2ff2c59f3c2,13264395,1632164497,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,9963083300000000000,213590,,0,,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,internal,0x34b1765ee7778ada497af55856e52f2ce9259918ba56ae3d9c9fd06685c4e8e8,13264408,1632164700,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,9949261700000000000,213590,,0,,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,internal,0xa23dc9d618d48cc99c8c62c544fb0e4df09c30fe59d47dbc8f69e56cf7faa6ba,13278113,1632347641,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,8803707332485794911288,2300,,0,,,,,,,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,erc20,0xcbf517bd994fd6f7732f375acd8629a05963078029284846701f0a45034980a2,13264420,1632164819,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,0xe78388b4ce79068e89bf8aa7f218ef6b9ab0e9d0,27000000000000000000,34506,92977344032,29706,0xa9059cbb,"transfer(address _to, uint256 _value)",0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,erc20,0x8593570cf6c780f1307702da214f23a2d3274dd26a6b7ee868046fb7ff972141,13264907,1632170966,0xe78388b4ce79068e89bf8aa7f218ef6b9ab0e9d0,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,199904529,120000,81743315328,54411,0xa9059cbb,"transfer(address _to, uint256 _value)",0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,8,
Vee_Finance,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,erc20,0x065c085861689a19b101ee12b58eb19ad3e25c94a1e81b7a27be0b65a1dc935e,13264908,1632170977,0xe78388b4ce79068e89bf8aa7f218ef6b9ab0e9d0,0xeeee458c3a5eaafcfd68681d405fb55ef80595ba,199913891,120000,79131552027,37311,0xa9059cbb,"transfer(address _to, uint256 _value)",0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,WBTC,8,
